"Capture ID","Vessel","Voyage","Site Name","Reef Name","Reef ID","Voyage Start","Voyage End","Survey Date","Depth (meters)","Bottomtime","Cohort 1 (<15cm)","Cohort2 (15-25cm)","Cohort3 (25-40cm)","Cohort4 (>40cm)","Longitude","Latitude","error_flag","Nearest Site"
19656,"Flying Fish V","111","HER_23-052a_36","Heron Reef (23-052a)","23-052a",2023-07-19,2023-07-31,2023-07-24,6,210,0,1,0,0,151.92188530373,-23.4528764700062,0,36
19611,"Tura","116","BAC_18-069a_17","Backnumbers Reef (18-069a)","18-069a",2023-07-18,2023-07-27,2023-07-23,1,250,1,2,0,0,147.143183500121,-18.5141092679518,0,17
19612,"Tura","116","BAC_18-069a_17","Backnumbers Reef (18-069a)","18-069a",2023-07-18,2023-07-27,2023-07-23,1,250,1,5,0,0,147.143183500121,-18.5141092679518,0,17
19613,"Tura","116","BAC_18-069a_17","Backnumbers Reef (18-069a)","18-069a",2023-07-18,2023-07-27,2023-07-23,9,225,0,1,1,1,147.143183500121,-18.5141092679518,0,17
19614,"Tura","116","BAC_18-069a_17","Backnumbers Reef (18-069a)","18-069a",2023-07-18,2023-07-27,2023-07-23,10,225,0,1,0,1,147.143183500121,-18.5141092679518,0,17
19624,"Venus","163","BAT_16-029_64","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-23,1,300,0,2,8,1,145.758056682621,-16.4545106446651,0,64
19625,"Venus","163","BAT_16-029_64","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-23,1,300,0,5,3,1,145.758056682621,-16.4545106446651,0,64
19626,"Venus","163","BAT_16-029_64","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-23,8,270,0,1,0,4,145.758056682621,-16.4545106446651,0,64
19627,"Venus","163","BAT_16-029_64","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-23,8,270,0,3,4,2,145.758056682621,-16.4545106446651,0,64
19654,"Flying Fish V","111","FAI_23-081_10","Fairfax Islands Reef (23-081)","23-081",2023-07-19,2023-07-31,2023-07-23,8,216,0,0,1,2,152.360391893043,-23.863533771633,0,10
19653,"Flying Fish V","111","FAI_23-081_11","Fairfax Islands Reef (23-081)","23-081",2023-07-19,2023-07-31,2023-07-23,7,323,0,0,1,2,152.363245153696,-23.859722332073,0,11
19652,"Flying Fish V","111","FAI_23-081_12","Fairfax Islands Reef (23-081)","23-081",2023-07-19,2023-07-31,2023-07-23,10,363,0,2,5,3,152.365613171806,-23.8556980203508,0,12
19655,"Flying Fish V","111","FAI_23-081_13","Fairfax Islands Reef (23-081)","23-081",2023-07-19,2023-07-31,2023-07-23,7,192,0,0,0,3,152.367890625632,-23.8513897385814,0,13
19681,"Infamis","22","U/N_21-460_6","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,8,105,0,1,0,0,151.767849218738,-21.7158630905578,0,6
19680,"Infamis","22","U/N_21-460_7","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,192,0,1,0,0,151.764921197701,-21.7193393340566,0,7
19679,"Infamis","22","U/N_21-460_9","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,196,0,0,0,0,151.758834582201,-21.7262495497709,0,9
19677,"Infamis","22","U/N_21-460_10","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,141,0,0,0,0,151.755010451877,-21.7301127797053,0,10
19678,"Infamis","22","U/N_21-460_17","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,129,0,0,0,0,151.721890416701,-21.7235913474156,0,17
19675,"Infamis","22","U/N_21-460_20","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,10,232,0,0,0,0,151.706550820585,-21.7228854221967,0,20
19676,"Infamis","22","U/N_21-460_21","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,188,0,0,0,0,151.703998257441,-21.7184603743558,0,21
19682,"Infamis","22","U/N_21-460_5","U/N Reef (21-460)","21-460",2023-07-21,2023-08-02,2023-07-23,9,138,1,0,0,0,151.770914725292,-21.7122772443397,0,5
19650,"Flying Fish V","111","LAD_24-008_3","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-22,10,477,0,0,0,0,152.722177486167,-24.1154727852746,0,3
19651,"Flying Fish V","111","LAD_24-008_8","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-22,5,448,0,0,0,1,152.713895246779,-24.1069375779396,0,8
19607,"Tura","116","KEL_18-030_5","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-22,1,250,0,0,1,0,147.004731907487,-18.4375216967183,0,5
19608,"Tura","116","KEL_18-030_5","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-22,1,250,0,0,0,0,147.004731907487,-18.4375216967183,0,5
19609,"Tura","116","KEL_18-030_5","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-22,12,225,0,0,0,0,147.004731907487,-18.4375216967183,0,5
19610,"Tura","116","KEL_18-030_5","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-22,8,225,0,0,0,0,147.004731907487,-18.4375216967183,0,5
19628,"Venus","163","BAT_16-029_50","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-22,4,290,1,0,0,1,145.821152104044,-16.4669937549981,0,50
19629,"Venus","163","BAT_16-029_50","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-22,4,290,0,0,0,0,145.821152104044,-16.4669937549981,0,50
19630,"Venus","163","BAT_16-029_48","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-22,6,235,0,0,0,0,145.830539924763,-16.4646830748414,0,48
19631,"Venus","163","BAT_16-029_48","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-22,6,235,0,0,0,0,145.830539924763,-16.4646830748414,0,48
19620,"Venus","163","BAT_16-029_82","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-21,1,300,0,7,9,1,145.700533854863,-16.3957053001014,0,82
19621,"Venus","163","BAT_16-029_82","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-21,1,300,0,0,4,0,145.700533854863,-16.3957053001014,0,82
19622,"Venus","163","BAT_16-029_82","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-21,3,270,0,9,14,1,145.700533854863,-16.3957053001014,0,82
19623,"Venus","163","BAT_16-029_82","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-21,4,270,3,13,9,2,145.700533854863,-16.3957053001014,0,82
19603,"Tura","116","KEL_18-030_10","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-21,1,250,16,16,3,0,146.99294121433,-18.4461035021434,0,10
19604,"Tura","116","KEL_18-030_10","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-21,1,250,3,4,0,0,146.99294121433,-18.4461035021434,0,10
19605,"Tura","116","KEL_18-030_10","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-21,10,225,1,3,1,0,146.99294121433,-18.4461035021434,0,10
19606,"Tura","116","KEL_18-030_10","Kelso Reef (18-030)","18-030",2023-07-18,2023-07-27,2023-07-21,10,225,0,0,1,0,146.99294121433,-18.4461035021434,0,10
19646,"Flying Fish V","111","LAD_24-008_16","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-21,15,297,0,0,0,0,152.723076982108,-24.1079780100111,0,16
19648,"Flying Fish V","111","LAD_24-008_10","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-21,11,469,0,2,3,0,152.711631991135,-24.1211490203112,0,10
19649,"Flying Fish V","111","LAD_24-008_12","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-21,15,354,1,1,0,0,152.704028000003,-24.1174250031596,0,12
19647,"Flying Fish V","111","LAD_24-008_15","Lady Elliot Island Reef (24-008)","24-008",2023-07-19,2023-07-31,2023-07-21,14,400,1,1,4,0,152.713371015729,-24.1054950155928,0,15
19636,"Odyssey","103","DAV_18-096_29","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,2,201,0,4,5,2,147.636345010227,-18.8312250127873,1,29
19640,"Odyssey","103","DAV_18-096_29","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,1,270,2,5,3,0,147.636345010227,-18.8312250127873,1,29
19619,"Venus","163","BAT_16-029_85","Batt Reef (16-029)","16-029",2023-07-18,2023-07-27,2023-07-20,1,300,0,0,0,0,145.69744814344,-16.3827718108095,0,85
19601,"Tura","116","EDD_17-047_25","Eddy Reef (17-047)","17-047",2023-07-18,2023-07-27,2023-07-20,1,250,0,0,0,0,146.445721774894,-17.7663144072839,0,25
19602,"Tura","116","EDD_17-047_25","Eddy Reef (17-047)","17-047",2023-07-18,2023-07-27,2023-07-20,1,250,0,0,0,0,146.445721774894,-17.7663144072839,0,25
19599,"Tura","116","EDD_17-047_26","Eddy Reef (17-047)","17-047",2023-07-18,2023-07-27,2023-07-20,1,250,0,0,1,0,146.447575377271,-17.7628817781059,0,26
19600,"Tura","116","EDD_17-047_26","Eddy Reef (17-047)","17-047",2023-07-18,2023-07-27,2023-07-20,1,250,0,1,0,0,146.447575377271,-17.7628817781059,0,26
19641,"Odyssey","103","DAV_18-096_18","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,1,165,0,3,5,0,147.632651993103,-18.833694130517,1,18
19637,"Odyssey","103","DAV_18-096_18","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,2,156,0,2,7,3,147.632651993103,-18.833694130517,1,18
19638,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,7,180,2,4,5,1,147.630486087817,-18.8301965571302,1,19
19639,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,10,147,1,3,3,2,147.630486087817,-18.8301965571302,1,19
19642,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,10,153,1,1,2,0,147.630486087817,-18.8301965571302,1,19
19643,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-20,5,141,0,1,2,0,147.630486087817,-18.8301965571302,1,19
19633,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-19,11,153,0,0,0,0,147.630486087817,-18.8301965571302,1,19
19635,"Odyssey","103","DAV_18-096_19","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-19,8,216,0,1,0,1,147.630486087817,-18.8301965571302,1,19
19632,"Odyssey","103","DAV_18-096_29","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-19,1,189,1,1,2,2,147.636345010227,-18.8312250127873,1,29
19634,"Odyssey","103","DAV_18-096_29","Davies Reef (18-096)","18-096",2023-06-21,2023-06-30,2023-07-19,3,240,0,0,2,0,147.636345010227,-18.8312250127873,1,29
19564,"Infamis","21","U/N_21-499_10","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-17,7,254,0,1,2,3,152.435644047623,-21.6650254073549,0,10
19565,"Infamis","21","U/N_21-499_9","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-17,6,186,0,0,1,1,152.43926596297,-21.6616077888705,0,9
19563,"Infamis","21","U/N_21-499_7","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-16,7,274,0,0,0,3,152.445584841978,-21.6570939677182,0,7
19562,"Infamis","21","U/N_21-499_8","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-16,7,232,0,0,1,2,152.442962562539,-21.6591231234555,0,8
19561,"Infamis","21","U/N_21-499_14","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-16,7,242,0,0,6,33,152.444358189903,-21.6679048986563,0,14
19560,"Infamis","21","U/N_21-499_15","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-16,7,316,0,0,5,52,152.44823726386,-21.6685071127626,0,15
19506,"Flying Fish V","110","SYK_23-054_18","Sykes Reef (23-054)","23-054",2023-07-05,2023-07-17,2023-07-16,4,222,0,0,1,4,152.027089632167,-23.435660127269,0,18
19507,"Flying Fish V","110","SYK_23-054_17","Sykes Reef (23-054)","23-054",2023-07-05,2023-07-17,2023-07-16,4,215,0,0,0,4,152.02581895494,-23.439932421041,0,17
19505,"Flying Fish V","110","SYK_23-054_19","Sykes Reef (23-054)","23-054",2023-07-05,2023-07-17,2023-07-16,5,190,0,0,1,4,152.028408204178,-23.4312427400645,0,19
19504,"Flying Fish V","110","SYK_23-054_20","Sykes Reef (23-054)","23-054",2023-07-05,2023-07-17,2023-07-16,5,210,0,0,1,6,152.029612136537,-23.4270515691278,0,20
19503,"Flying Fish V","110","SYK_23-054_15","Sykes Reef (23-054)","23-054",2023-07-05,2023-07-17,2023-07-15,6,230,0,0,1,13,152.025938016488,-23.4494946127236,0,15
19559,"Infamis","21","U/N_21-499_16","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-15,8,322,0,1,3,53,152.453663018109,-21.6694290208425,0,16
19558,"Infamis","21","U/N_21-499_17","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-15,7,254,0,0,2,8,152.457121247699,-21.6707204174,0,17
19539,"Capricorn Star","24","BEA_17-051_21","Beaver Reef (17-051)","17-051",2023-07-04,2023-07-18,2023-07-15,1,250,0,0,1,0,146.481181146378,-17.8591561686172,0,21
19540,"Capricorn Star","24","BEA_17-051_21","Beaver Reef (17-051)","17-051",2023-07-04,2023-07-18,2023-07-15,1,250,0,0,0,0,146.481181146378,-17.8591561686172,0,21
19537,"Capricorn Star","24","BEA_17-051_22","Beaver Reef (17-051)","17-051",2023-07-04,2023-07-18,2023-07-15,1,250,0,0,1,0,146.483828437276,-17.8551240243666,0,22
19538,"Capricorn Star","24","BEA_17-051_22","Beaver Reef (17-051)","17-051",2023-07-04,2023-07-18,2023-07-15,1,250,0,0,0,0,146.483828437276,-17.8551240243666,0,22
19557,"Infamis","21","U/N_21-499_12","U/N Reef (21-499)","21-499",2023-07-07,2023-07-19,2023-07-14,7,232,0,0,3,3,152.435263543226,-21.6687902907566,0,12
19556,"Infamis","21","REC_21-501_20","Recreation Reef (21-501)","21-501",2023-07-07,2023-07-19,2023-07-14,4,332,0,0,0,3,152.431694985385,-21.677740010288,0,20
19501,"Flying Fish V","110","LLE_23-078_21","Llewellyn Reef (23-078)","23-078",2023-07-05,2023-07-17,2023-07-14,7,408,0,0,5,12,152.162462507224,-23.6943866120661,0,21
19502,"Flying Fish V","110","LLE_23-078_22","Llewellyn Reef (23-078)","23-078",2023-07-05,2023-07-17,2023-07-14,7,270,0,0,1,6,152.166291546899,-23.6915714194437,0,22
19554,"Infamis","21","REC_21-501_8","Recreation Reef (21-501)","21-501",2023-07-07,2023-07-19,2023-07-13,6,336,0,0,1,19,152.429210079451,-21.6751718182931,0,8
19555,"Infamis","21","REC_21-501_9","Recreation Reef (21-501)","21-501",2023-07-07,2023-07-19,2023-07-13,6,334,0,1,1,6,152.426519023663,-21.6789144479635,0,9
19500,"Flying Fish V","110","BOU_23-079_17","Boult Reef (23-079)","23-079",2023-07-05,2023-07-17,2023-07-13,6,342,0,0,1,4,152.272040413326,-23.7466076381888,0,17
19499,"Flying Fish V","110","BOU_23-079_15","Boult Reef (23-079)","23-079",2023-07-05,2023-07-17,2023-07-13,6,342,0,0,2,6,152.265960753605,-23.7550423124424,0,15
19498,"Flying Fish V","110","BOU_23-079_16","Boult Reef (23-079)","23-079",2023-07-05,2023-07-17,2023-07-13,6,246,0,0,2,5,152.2693516253,-23.7513378061154,0,16
19493,"Flying Fish V","110","LAD_23-082a_41","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-12,2,132,1,0,0,1,152.408481016875,-23.8956490141394,0,41
19494,"Flying Fish V","110","LAD_23-082a_30","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-12,1,100,0,1,2,7,152.422164017692,-23.9064340099089,0,30
19496,"Flying Fish V","110","LAD_23-082a_31","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-12,1,318,0,0,1,2,152.418178015569,-23.9094880154447,0,31
19497,"Flying Fish V","110","LAD_23-082a_32","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-12,1,222,0,0,0,1,152.413294006156,-23.9110030190628,0,32
19533,"Capricorn Star","24","KEL_18-030_21","Kelso Reef (18-030)","18-030",2023-07-04,2023-07-18,2023-07-12,1,300,0,1,2,1,146.982298150497,-18.4259584768906,0,21
19534,"Capricorn Star","24","KEL_18-030_21","Kelso Reef (18-030)","18-030",2023-07-04,2023-07-18,2023-07-12,1,300,0,2,1,0,146.982298150497,-18.4259584768906,0,21
19535,"Capricorn Star","24","KEL_18-030_21","Kelso Reef (18-030)","18-030",2023-07-04,2023-07-18,2023-07-12,1,300,2,3,6,2,146.982298150497,-18.4259584768906,0,21
19536,"Capricorn Star","24","KEL_18-030_21","Kelso Reef (18-030)","18-030",2023-07-04,2023-07-18,2023-07-12,1,300,0,5,2,0,146.982298150497,-18.4259584768906,0,21
19495,"Flying Fish V","110","LAD_23-082a_56","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-12,1,492,0,0,1,5,152.412895008995,-23.9094900184537,0,56
19570,"Infamis","21","U/N_21-465_2","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-12,7,193,0,0,0,3,151.858890726843,-21.7904267373713,0,2
19569,"Infamis","21","U/N_21-465_3","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-12,9,205,0,0,1,5,151.863647883326,-21.7905563706644,0,3
19573,"Infamis","21","U/N_21-465_11","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-12,8,239,0,0,3,10,151.902516630947,-21.7929470811228,0,11
19572,"Infamis","21","U/N_21-465_15","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-12,9,287,0,0,12,71,151.909000212385,-21.8104545634317,0,15
19448,"Venus","162","GRE_16-049_21","Green Island Reef (16-049)","16-049",2023-07-04,2023-07-13,2023-07-12,1,400,0,1,0,0,145.964269683442,-16.7502697562205,0,21
19449,"Venus","162","GRE_16-049_21","Green Island Reef (16-049)","16-049",2023-07-04,2023-07-13,2023-07-12,1,400,1,1,0,0,145.964269683442,-16.7502697562205,0,21
19450,"Venus","162","GRE_16-049_21","Green Island Reef (16-049)","16-049",2023-07-04,2023-07-13,2023-07-12,1,400,0,0,0,0,145.964269683442,-16.7502697562205,0,21
19451,"Venus","162","GRE_16-049_21","Green Island Reef (16-049)","16-049",2023-07-04,2023-07-13,2023-07-12,1,400,0,0,0,0,145.964269683442,-16.7502697562205,0,21
19550,"Infamis","21","U/N_21-465_15","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-11,9,284,0,1,26,132,151.909000212385,-21.8104545634317,0,15
19553,"Infamis","21","U/N_21-465_12","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-11,10,206,0,0,1,1,151.906415460245,-21.7964279500034,0,12
19552,"Infamis","21","U/N_21-465_14","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-11,9,196,0,0,1,4,151.908676420266,-21.8059189492433,0,14
19492,"Flying Fish V","110","LAD_23-082a_55","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-11,2,180,0,0,0,3,152.417079015567,-23.9078210154443,0,55
19491,"Flying Fish V","110","LAD_23-082a_54","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-11,2,210,0,0,1,10,152.42049301769,-23.9051830099093,0,54
19549,"Infamis","21","U/N_21-465_44","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-11,5,287,0,0,3,12,151.904989999999,-21.8128120176526,0,44
19446,"Venus","162","RUD_16-023_15","Rudder Reef (16-023)","16-023",2023-07-04,2023-07-13,2023-07-11,1,400,0,0,1,0,145.722989254028,-16.1763587136486,0,15
19444,"Venus","162","RUD_16-023_15","Rudder Reef (16-023)","16-023",2023-07-04,2023-07-13,2023-07-11,1,400,1,2,1,0,145.722989254028,-16.1763587136486,0,15
19445,"Venus","162","RUD_16-023_15","Rudder Reef (16-023)","16-023",2023-07-04,2023-07-13,2023-07-11,1,400,1,1,0,0,145.722989254028,-16.1763587136486,0,15
19447,"Venus","162","RUD_16-023_15","Rudder Reef (16-023)","16-023",2023-07-04,2023-07-13,2023-07-11,1,400,1,2,0,1,145.722989254028,-16.1763587136486,0,15
19470,"Tura","115","TRU_18-027_38","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-11,1,250,0,0,1,0,146.774568906067,-18.3713003474137,0,38
19471,"Tura","115","TRU_18-027_38","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-11,1,250,0,0,0,0,146.774568906067,-18.3713003474137,0,38
19472,"Tura","115","TRU_18-027_38","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-11,5,180,0,0,0,0,146.774568906067,-18.3713003474137,0,38
19473,"Tura","115","TRU_18-027_38","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-11,6,180,0,0,0,0,146.774568906067,-18.3713003474137,0,38
19490,"Flying Fish V","110","LAD_23-082a_30","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-11,2,210,0,0,6,5,152.422164017692,-23.9064340099089,0,30
19508,"Flying Fish V","110","LAD_23-082a_29","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-11,2,390,0,0,4,10,152.424832013751,-23.9023260060557,0,29
19474,"Tura","115","TRU_18-027_37","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-10,9,225,0,0,0,0,146.774707060509,-18.374795727947,0,37
19468,"Tura","115","TRU_18-027_37","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-10,1,250,0,3,1,0,146.774707060509,-18.374795727947,0,37
19469,"Tura","115","TRU_18-027_37","Trunk Reef (18-027)","18-027",2023-07-04,2023-07-13,2023-07-10,1,250,1,0,2,0,146.774707060509,-18.374795727947,0,37
19488,"Flying Fish V","110","LAD_23-082a_6","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-10,6,342,0,10,1,0,152.429642896066,-23.9041620595054,0,6
19489,"Flying Fish V","110","LAD_23-082a_7","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-10,7,396,0,10,0,1,152.426736898332,-23.9083663562667,0,7
19544,"Infamis","21","U/N_21-465_30","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-10,9,259,0,3,4,3,151.864717578032,-21.810400095751,0,30
19547,"Infamis","21","U/N_21-465_32","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-10,8,252,1,0,0,0,151.855538332807,-21.808898176596,0,32
19548,"Infamis","21","U/N_21-465_35","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-10,9,230,0,1,0,0,151.840869502727,-21.8068510668857,0,35
19545,"Infamis","21","U/N_21-465_27","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-10,9,193,0,0,3,9,151.876696558871,-21.8181036302009,0,27
19546,"Infamis","21","U/N_21-465_28","U/N Reef (21-465)","21-465",2023-07-07,2023-07-19,2023-07-10,10,87,0,0,1,0,151.873043670867,-21.8149390888106,0,28
19486,"Flying Fish V","110","LAD_23-082a_2","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-10,7,366,0,0,0,0,152.424443568648,-23.8867304492734,0,2
19487,"Flying Fish V","110","LAD_23-082a_1","Lady Musgrave Reef (23-082a)","23-082a",2023-07-05,2023-07-17,2023-07-10,6,210,0,0,0,2,152.419485359187,-23.8841671292044,0,1
19528,"Capricorn Star","24","BBR_18-100a_70","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2023-07-04,2023-07-18,2023-07-10,1,300,0,7,6,3,147.732058506995,-18.9460865762502,0,70
