"COTS Surveillance Id","Tow time","Vessel","Voyage","Reef label","Reef name","Start lat","Start long","End lat","End long","Distance (m)","Average speed (km/h)","COTS observed","Feeding scars","Hard coral","Soft coral","Dead coral","Created on","Created by","Updated on","Updated by"
107970,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9482743,152.0539518,-21.9499407,152.0529172,220.8,6.7,0,"a","2-","0","1-",27/09/2022,"PARKERR",,
107971,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9501191,152.0528714,-21.9514325,152.0542658,214.5,6.48,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107701,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0791407,145.8569043,-16.0802223,145.858183,185,5.58,0,"a","3-","2+","0",21/09/2022,"SPICERA",,
107702,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0801451,145.8582982,-16.0813174,145.859478,188.3,5.69,0,"a","2-","2-","0",21/09/2022,"SPICERA",,
107973,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.951451,152.0544671,-21.9503079,152.0557295,189.4,5.72,0,"a","1+","1-","1-",27/09/2022,"PARKERR",,
107975,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9500711,152.0557463,-21.9489726,152.0575087,232.7,7.06,0,"a","3-","2-","1-",27/09/2022,"PARKERR",,
107703,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.081455300000002,145.8595291,-16.0825164,145.8608553,189,5.76,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107704,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0825827,145.8609471,-16.0836342,145.862396,196.2,5.94,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107976,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9487831,152.0578151,-21.9494051,152.0589055,205.2,6.19,0,"p","3+","2+","1-",27/09/2022,"PARKERR",,
107705,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0836868,145.8625077,-16.0851248,145.8633233,190.8,5.76,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107706,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0852369,145.8633655,-16.0866702,145.8642439,189,5.76,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107977,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9495739,152.0589824,-21.9509315,152.0602589,207.2,6.26,0,"a","2+","1+","1-",27/09/2022,"PARKERR",,
107979,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9511577,152.0602684,-21.9526575,152.0600726,182.6,5.58,0,"a","2+","1-","1-",27/09/2022,"PARKERR",,
107707,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0867364,145.8643291,-16.0877223,145.8657936,196.6,6.01,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107708,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0877484,145.8659149,-16.0886663,145.867338,189.2,5.72,0,"a","2+","2-","0",21/09/2022,"SPICERA",,
107980,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.952917,152.0601006,-21.9543134,152.0612678,212.1,6.41,0,"a","1+","1-","1-",27/09/2022,"PARKERR",,
107709,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0887749,145.8674074,-16.090225,145.8683583,195.5,5.9,0,"a","3-","1+","0",21/09/2022,"SPICERA",,
107981,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9543751,152.0613883,-21.9545568,152.0633313,210.3,6.37,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107710,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0902745,145.8683882,-16.0918723,145.8685976,188.9,5.72,0,"a","2+","2-","0",21/09/2022,"SPICERA",,
107982,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9546308,152.06348,-21.9548851,152.0650579,194.2,5.87,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107711,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0919575,145.8686125,-16.0935133,145.8688387,183.9,5.58,0,"a","2+","1+","0",21/09/2022,"SPICERA",,
107712,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0936109,145.8688296,-16.0952787,145.8687058,190.4,5.76,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107983,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9550872,152.0650803,-21.9561301,152.0663905,191.9,5.8,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107713,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.095357,145.8686652,-16.0970141,145.868306,201.2,6.08,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107984,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9560397,152.0665441,-21.9567041,152.067943,183,5.54,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107714,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.097134999999998,145.8683002,-16.0986213,145.8676824,182.9,5.54,0,"a","1+","2-","0",21/09/2022,"SPICERA",,
107985,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9568854,152.0680369,-21.9584021,152.0679152,220.6,6.66,0,"a","2+","1-","1-",27/09/2022,"PARKERR",,
107715,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0986678,145.8675999,-16.0980687,145.8662068,174.4,5.29,0,"a","1-","2-","0",21/09/2022,"SPICERA",,
107716,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0979516,145.8660836,-16.0980964,145.8644551,181.2,5.47,0,"a","1-","1+","0",21/09/2022,"SPICERA",,
107986,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.95852,152.0677154,-21.958937,152.0660754,190.6,5.76,0,"a","1+","1-","1-",27/09/2022,"PARKERR",,
107717,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0980946,145.8643235,-16.0990957,145.8630152,181.6,5.51,0,"a","0","1+","0",21/09/2022,"SPICERA",,
107987,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9589349,152.0657834,-21.9585423,152.0641052,181.8,5.51,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107718,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.0992016,145.8629163,-16.1006512,145.8620996,187.4,5.69,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107719,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1007367,145.8620343,-16.102235999999998,145.8613675,183.9,5.58,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107720,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1023118,145.8612699,-16.1033442,145.8600083,181.3,5.47,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107721,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.103385,145.8599488,-16.1048298,145.859334,175.6,5.33,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107862,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9577951,152.0627813,-21.9583953,152.0615854,185.3,5.62,0,"a","1-","1-","0",27/09/2022,"PARKERR",,
107861,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9584361,152.0614051,-21.9598976,152.0606811,193.1,5.83,0,"a","1-","1-","0",27/09/2022,"PARKERR",,
107722,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.104786999999998,145.8593148,-16.1062972,145.8589984,180.7,5.47,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107723,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1063783,145.8589512,-16.1079865,145.859005,181.1,5.47,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107860,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9600648,152.0607052,-21.9618446,152.0601313,211.1,6.37,0,"p","1-","1-","1-",27/09/2022,"PARKERR",,
107724,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1080832,145.8589857,-16.1095174,145.859537,175.8,5.33,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107859,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.96204,152.0600226,-21.9635382,152.0588242,219,6.62,0,"a","1-","1-","0",27/09/2022,"PARKERR",,
107725,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1096179,145.8595345,-16.1112939,145.8592624,193.8,5.87,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107858,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9637309,152.0588533,-21.9652268,152.0595585,196.7,5.94,0,"a","1+","1-","0",27/09/2022,"PARKERR",,
107726,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1113928,145.8592416,-16.1125192,145.8602229,184.6,5.58,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107857,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9653141,152.059641,-21.9659123,152.0612843,187.7,5.69,0,"a","2-","1-","0",27/09/2022,"PARKERR",,
107727,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1125709,145.8602799,-16.1140737,145.8606354,178.9,5.4,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107728,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1141528,145.8606384,-16.1156753,145.8610476,188.9,5.72,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107881,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9660308,152.0613586,-21.9646978,152.0624988,208.5,6.3,0,"a","1+","1-","0",27/09/2022,"PARKERR",,
107729,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1157092,145.8611351,-16.1166856,145.861445,178.7,5.4,0,"a","1-","1+","0",21/09/2022,"SPICERA",,
107791,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2166901,146.0904595,-17.2185431,146.0901705,212.7,6.44,0,"a","1-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107730,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1167318,145.8613369,-16.1180243,145.8604514,174.5,5.29,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107863,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9627187,152.0635993,-21.9625825,152.0652349,198.4,6.05,0,"a","2-","1-","0",27/09/2022,"PARKERR",,
107792,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2185619,146.090197,-17.2201419,146.0909978,214.4,6.48,0,"a","2+","1-","0",22/09/2022,"BIKAUNIEKSR",,
107731,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1180939,145.8603882,-16.1194285,145.8595833,175.5,5.29,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107864,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9627886,152.0653385,-21.9639521,152.0645819,198.7,6.01,0,"a","1+","1-","0",27/09/2022,"PARKERR",,
108013,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9680933,152.0487522,-21.968208,152.0506049,197.7,5.98,0,"a","3-","1+","1-",27/09/2022,"POWELLR",,
107732,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1195022,145.8594965,-16.1207391,145.8585606,175.9,5.33,0,"a","1-","1+","0",21/09/2022,"SPICERA",,
107865,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9640764,152.0643933,-21.9649617,152.0652973,177.1,5.36,1,"p","2-","1+","1-",27/09/2022,"PARKERR",,
108014,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9683548,152.0507122,-21.9689041,152.0525096,202.4,6.12,0,"a","3-","2-","1-",27/09/2022,"POWELLR",,
107733,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1208478,145.8585639,-16.1221998,145.85783800000002,182.6,5.51,0,"a","1+","1+","0",21/09/2022,"SPICERA",,
107866,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9651254,152.0654003,-21.9653898,152.0670919,193.2,5.83,0,"a","2-","1+","0",27/09/2022,"PARKERR",,
107734,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1222625,145.8577602,-16.1231177,145.8564744,173.1,5.22,0,"a","1+","1-","0",21/09/2022,"SPICERA",,
108015,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9689715,152.0527252,-21.9690302,152.0545302,196.5,5.94,0,"a","2-","2-","1-",27/09/2022,"POWELLR",,
107867,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9655236,152.067231,-21.9643948,152.0683984,206.9,6.26,0,"a","2-","1+","0",27/09/2022,"PARKERR",,
107735,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1231545,145.8563457,-16.1232798,145.8545485,200.7,6.08,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107736,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1232541,145.8544225,-16.1237797,145.8528225,186.3,5.65,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
108016,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9691705,152.0546032,-21.9692473,152.0564563,198.8,6.01,1,"p","3-","1+","1-",27/09/2022,"POWELLR",,
108017,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9693481,152.0566445,-21.9699749,152.0584874,208.7,6.3,0,"a","3+","2-","0",27/09/2022,"POWELLR",,
107868,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9630683,152.0699156,-21.9620574,152.0714509,195.6,5.9,0,"a","1+","1-","0",27/09/2022,"PARKERR",,
107737,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1237894,145.8526797,-16.1244762,145.8512179,184.3,5.62,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107738,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1244746,145.8510862,-16.1250611,145.8493916,196.1,5.94,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107793,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2238208,146.0947503,-17.2253394,146.094521,193.1,5.87,0,"a","2+","2-","0",22/09/2022,"BIKAUNIEKSR",,
108018,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9701681,152.0585941,-21.9705626,152.060433,203,6.16,0,"a","4-","1+","0",27/09/2022,"POWELLR",,
107869,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9618799,152.0713927,-21.960416,152.0722162,196.3,5.94,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
107794,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2254241,146.0945707,-17.2268168,146.0957361,213.5,6.48,0,"a","4-","3+","0",22/09/2022,"BIKAUNIEKSR",,
107739,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1250771,145.8493198,-16.126185,145.8481794,188.5,5.76,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107740,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1262695,145.8481152,-16.1272393,145.8468034,186.2,5.62,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
108019,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9707456,152.0605235,-21.9710785,152.0623811,213.3,6.44,0,"a","3+","1+","0",27/09/2022,"POWELLR",,
107870,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9602134,152.0722114,-21.9584727,152.0724124,201.8,6.12,0,"a","1+","1-","1-",27/09/2022,"PARKERR",,
108020,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9712615,152.0624602,-21.9712546,152.0643881,220.3,6.66,0,"a","3-","1+","1-",27/09/2022,"POWELLR",,
107741,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.127318,145.8467389,-16.128642,145.8457864,188,5.69,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107871,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.958291,152.0723218,-21.956640999999998,152.0724047,192.3,5.83,0,"a","2-","1-","1-",27/09/2022,"PARKERR",,
108021,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9713951,152.0645685,-21.9708282,152.0662783,195,5.9,0,"a","3-","1+","1-",27/09/2022,"POWELLR",,
107742,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1284533,145.8455889,-16.1291639,145.84395899999998,198.4,6.01,0,"a","1+","1-","0",21/09/2022,"SPICERA",,
107743,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1291864,145.8438492,-16.1294912,145.8421173,200.7,6.08,0,"a","1+","1-","0",21/09/2022,"SPICERA",,
108022,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9708149,152.0664333,-21.9703648,152.0680933,185.2,5.62,0,"p","4-","1+","1-",27/09/2022,"POWELLR",,
107872,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9553666,152.07175,-21.9553072,152.0705032,202.6,6.12,0,"p","3-","1-","1-",27/09/2022,"PARKERR",,
108023,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9702472,152.0682464,-21.969102499999998,152.0696607,200.7,6.08,0,"p","3+","1-","1-",27/09/2022,"POWELLR",,
107873,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9550862,152.0705027,-21.9537925,152.0695185,213.4,6.44,0,"a","2+","1-","1-",27/09/2022,"PARKERR",,
107744,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1294443,145.8420544,-16.1297669,145.8403098,202.3,6.12,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107745,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1297905,145.8402081,-16.1305991,145.8385944,197.7,5.98,0,"a","1-","1-","0",21/09/2022,"SPICERA",,
107795,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2316758,146.0933176,-17.2304323,146.0920878,203.6,6.16,0,"a","2+","1-","0",22/09/2022,"BIKAUNIEKSR",07/11/2022,"SCHULTZD"
108024,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9689138,152.0696723,-21.9678084,152.0710205,199.9,6.05,0,"a","3+","1-","0",27/09/2022,"POWELLR",,
107746,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1306573,145.838492,-16.1314776,145.8368845,199.1,6.08,0,"a","1+","1-","0",21/09/2022,"SPICERA",,
107796,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2302817,146.091976,-17.2285908,146.091045,218.5,6.59,0,"a","2-","1-","0",22/09/2022,"BIKAUNIEKSR",,
108025,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9676772,152.0711233,-21.9664447,152.0723079,193,5.83,0,"a","4-","1-","0",27/09/2022,"POWELLR",,
107874,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9535935,152.0710131,-21.9549421,152.072247,218.5,6.55,3,"c","2+","1-","0",27/09/2022,"PARKERR",,
107747,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.131490200000002,145.8367342,-16.1316691,145.83501,194.2,5.87,0,"a","1+","1+","0",21/09/2022,"SPICERA",,
107803,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2284862,146.0909693,-17.2267129,146.0903552,214.1,6.48,1,"a","3-","1+","0",22/09/2022,"BIKAUNIEKSR",07/11/2022,"SCHULTZD"
108026,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9665009,152.0724592,-21.9651423,152.0737646,214.1,6.48,0,"a","3+","1-","1-",27/09/2022,"POWELLR",,
107748,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1316727,145.8348265,-16.1319508,145.8330573,194.2,5.94,0,"a","1+","2-","0",21/09/2022,"SPICERA",07/11/2022,"SCHULTZD"
107797,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2265583,146.0902533,-17.2247443,146.0899842,208.3,6.3,0,"a","2-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107882,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9550833,152.0723216,-21.9558836,152.0739099,189.2,5.76,0,"a","2+","1-","1-",27/09/2022,"PARKERR",,
108027,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9652452,152.0738666,-21.9636104,152.0747435,213.4,6.48,0,"a","2+","1+","0",27/09/2022,"POWELLR",,
107749,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1319792,145.8329048,-16.1320608,145.8311356,195.7,5.9,0,"a","2-","1+","0",21/09/2022,"SPICERA",,
107798,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2245783,146.0900134,-17.2226915,146.0901025,211,6.37,0,"a","2-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107750,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1320429,145.8310135,-16.130686,145.8303058,200.8,6.08,0,"a","2-","2-","0",21/09/2022,"SPICERA",,
107875,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9559803,152.0739261,-21.9574466,152.0749754,208.3,6.3,0,"p","2+","1-","1-",27/09/2022,"PARKERR",,
107799,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2226385,146.0900996,-17.2213243,146.0890117,198.3,6.01,0,"a","1-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107876,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9576252,152.0749565,-21.9577766,152.076326,205.2,6.16,3,"c","2+","1-","1-",27/09/2022,"PARKERR",,
107800,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2211881,146.088963,-17.2195498,146.0883688,195,5.9,0,"a","1-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107801,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2193847,146.0883391,-17.2177724,146.0877782,191.5,5.8,0,"a","1-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107877,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9579236,152.0764253,-21.9591536,152.0774662,213.3,6.44,15,"c","2-","1-","1-",27/09/2022,"PARKERR",,
107802,21/09/2022,"Tura","97","17-013","Round-Russell Reef (17-013)",-17.2175712,146.0877544,-17.2159391,146.0885465,229.8,6.95,0,"a","2-","1-","0",22/09/2022,"BIKAUNIEKSR",,
107878,21/09/2022,"Blue Planet Marine Voyages","92","21-551","U/N Reef (21-551)",-21.9592604,152.077671,-21.9609925,152.0770359,216.6,6.55,0,"p","3-","1-","1-",27/09/2022,"PARKERR",,
107751,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1282176,145.807279,-16.1298518,145.8067756,197,5.98,0,"a","2-","0","0",21/09/2022,"SPICERA",,
107752,21/09/2022,"Venus","144","16-019","St Crispin Reef (16-019)",-16.1299578,145.8066749,-16.1316948,145.8064583,201,6.08,0,"a","1+","0","0",21/09/2022,"SPICERA",,
