Capture ID,Vessel,Voyage,Site Name,Reef Name,Reef ID,Voyage Start,Voyage End,Survey Date,Depth (meters),Bottomtime,Cohort 1 (<15cm),Cohort2 (15-25cm),Cohort3 (25-40cm),Cohort4 (>40cm),Longitude,Latitude
13487,Hero,213,GRE_16-049_12,Green Island Reef (16-049),16-049,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,30/Oct/2021 12:00:00 AM,1,200,3,8,0,0,145.9877092,-16.77462691
13488,Hero,213,GRE_16-049_13,Green Island Reef (16-049),16-049,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,30/Oct/2021 12:00:00 AM,1,200,2,7,0,0,145.9830695,-16.77479929
13489,Pacific Marine Group,68,JOH_18-075_24,John Brewer Reef (18-075),18-075,01/Nov/2021 12:00:00 AM,12/Nov/2021 12:00:00 AM,05/Nov/2021 12:00:00 AM,6,192,9,10,0,0,147.0512239,-18.61916488
13490,Pacific Marine Group,68,JOH_18-075_28,John Brewer Reef (18-075),18-075,01/Nov/2021 12:00:00 AM,12/Nov/2021 12:00:00 AM,06/Nov/2021 12:00:00 AM,3,220,5,4,0,0,147.068742,-18.61394888
13491,Pacific Marine Group,71,JOH_18-075_24,John Brewer Reef (18-075),18-075,05/Jan/2022 12:00:00 AM,14/Jan/2022 12:00:00 AM,11/Jan/2022 12:00:00 AM,6,120,2,4,0,0,147.0512239,-18.61916488
13492,Pacific Marine Group,71,JOH_18-075_25,John Brewer Reef (18-075),18-075,05/Jan/2022 12:00:00 AM,14/Jan/2022 12:00:00 AM,13/Jan/2022 12:00:00 AM,5,174,11,6,0,0,147.0557754,-18.61745709
13493,Pacific Marine Group,71,JOH_18-075_28,John Brewer Reef (18-075),18-075,05/Jan/2022 12:00:00 AM,14/Jan/2022 12:00:00 AM,13/Jan/2022 12:00:00 AM,2,144,4,5,0,0,147.068742,-18.61394888
13494,Pacific Marine Group,71,JOH_18-075_28,John Brewer Reef (18-075),18-075,05/Jan/2022 12:00:00 AM,14/Jan/2022 12:00:00 AM,13/Jan/2022 12:00:00 AM,5,96,2,5,0,0,147.068742,-18.61394888
13495,Pacific Marine Group,72,JOH_18-075_30,John Brewer Reef (18-075),18-075,23/Jan/2022 12:00:00 AM,26/Jan/2022 12:00:00 AM,23/Jan/2022 12:00:00 AM,3,92,1,4,0,0,147.054681,-18.62186318
13496,Pacific Marine Group,72,JOH_18-075_30,John Brewer Reef (18-075),18-075,23/Jan/2022 12:00:00 AM,26/Jan/2022 12:00:00 AM,23/Jan/2022 12:00:00 AM,5,176,5,6,0,0,147.054681,-18.62186318
13497,Capricorn Star,1,BAT_16-029_64,Batt Reef (16-029),16-029,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,04/Mar/2022 12:00:00 AM,1,450,1,4,0,0,145.7580856,-16.45453608
13498,Pacific Marine Group,75,JOH_18-075_28,John Brewer Reef (18-075),18-075,16/Mar/2022 12:00:00 AM,25/Mar/2022 12:00:00 AM,20/Mar/2022 12:00:00 AM,3,171,8,4,0,0,147.068742,-18.61394888
13499,Blue Planet Marine Voyages,82,LAD_24-008_5,Lady Elliot Island Reef (24-008),24-008,15/Apr/2022 12:00:00 AM,26/Apr/2022 12:00:00 AM,20/Apr/2022 12:00:00 AM,5,459,7,22,0,0,152.7124003,-24.11891921
13500,Capricorn Star,5,BRI_18-024_146,Britomart Reef (18-024),18-024,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,18/May/2022 12:00:00 AM,4,290,7,8,0,0,146.8197195,-18.19508024
13501,Capricorn Star,5,BRI_18-024_151,Britomart Reef (18-024),18-024,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,18/May/2022 12:00:00 AM,5,290,19,15,0,0,146.816057,-18.19578199
13502,Tura,89,ROU_17-013_5,Round-Russell Reef (17-013),17-013,10/May/2022 12:00:00 AM,19/May/2022 12:00:00 AM,18/May/2022 12:00:00 AM,1,300,1,7,0,0,146.0965404,-17.23080287
13503,Capricorn Star,6,FIT_16-055_2,Little Fitzroy Island Reef (16-055),16-055,07/Jun/2022 12:00:00 AM,21/Jun/2022 12:00:00 AM,20/Jun/2022 12:00:00 AM,5,285,1,13,0,0,146.0074811,-16.92125075
13504,Pacific Marine Group,81,JOH_18-075_101,John Brewer Reef (18-075),18-075,23/Jun/2022 12:00:00 AM,30/Jun/2022 12:00:00 AM,24/Jun/2022 12:00:00 AM,7,112,4,4,0,0,147.0517059,-18.62152269
13505,Pacific Marine Group,81,JOH_18-075_30,John Brewer Reef (18-075),18-075,23/Jun/2022 12:00:00 AM,30/Jun/2022 12:00:00 AM,24/Jun/2022 12:00:00 AM,4,82,2,4,0,0,147.054681,-18.62186318
13506,Venus,142,BRI_18-024_147,Britomart Reef (18-024),18-024,02/Aug/2022 12:00:00 AM,11/Aug/2022 12:00:00 AM,09/Aug/2022 12:00:00 AM,1,350,3,8,0,0,146.8217874,-18.19125886
13507,Hero,140,FAR_17-063a_12,Farquharson Reef (No 1) (17-063a),17-063a,20/Nov/2018 12:00:00 AM,29/Nov/2018 12:00:00 AM,22/Nov/2018 12:00:00 AM,3,200,10,3,0,0,146.5067851,-17.81024889
13508,Hero,140,FAR_17-063a_7,Farquharson Reef (No 1) (17-063a),17-063a,20/Nov/2018 12:00:00 AM,29/Nov/2018 12:00:00 AM,24/Nov/2018 12:00:00 AM,4,200,3,3,0,0,146.5267124,-17.7980565
13509,Hero,140,FAR_17-063a_7,Farquharson Reef (No 1) (17-063a),17-063a,20/Nov/2018 12:00:00 AM,29/Nov/2018 12:00:00 AM,24/Nov/2018 12:00:00 AM,5,200,5,3,0,0,146.5267124,-17.7980565
13510,Tura,5,EDD_17-047_8,Eddy Reef (17-047),17-047,20/Nov/2018 12:00:00 AM,29/Nov/2018 12:00:00 AM,23/Nov/2018 12:00:00 AM,1,160,20,3,0,0,146.4438475,-17.78120116
13511,Venus,54,EDD_17-047_10,Eddy Reef (17-047),17-047,08/Jan/2019 12:00:00 AM,17/Jan/2019 12:00:00 AM,13/Jan/2019 12:00:00 AM,1,320,33,3,0,0,146.4355691,-17.78607143
13512,Venus,54,EDD_17-047_11,Eddy Reef (17-047),17-047,08/Jan/2019 12:00:00 AM,17/Jan/2019 12:00:00 AM,13/Jan/2019 12:00:00 AM,1,320,18,3,0,0,146.4308389,-17.78752719
13513,Venus,54,EDD_17-047_19,Eddy Reef (17-047),17-047,08/Jan/2019 12:00:00 AM,17/Jan/2019 12:00:00 AM,14/Jan/2019 12:00:00 AM,1,320,4,3,0,0,146.4238304,-17.77896622
13514,Venus,57,EDD_17-047_10,Eddy Reef (17-047),17-047,19/Feb/2019 12:00:00 AM,28/Feb/2019 12:00:00 AM,21/Feb/2019 12:00:00 AM,1,240,3,3,0,0,146.4355691,-17.78607143
13515,Blue Planet Marine Voyages,7,U/N_13-117b_8,U/N Reef (13-117b),13-117b,20/Feb/2019 12:00:00 AM,03/Mar/2019 12:00:00 AM,25/Feb/2019 12:00:00 AM,2,373,1,3,0,0,144.0872428,-13.60299812
13516,Hero,147,DAV_18-096_26,Davies Reef (18-096),18-096,26/Feb/2019 12:00:00 AM,07/Mar/2019 12:00:00 AM,02/Mar/2019 12:00:00 AM,5,240,1,3,0,0,147.646416,-18.80770896
13517,Tura,13,FAR_17-063a_21,Farquharson Reef (No 1) (17-063a),17-063a,12/Mar/2019 12:00:00 AM,21/Mar/2019 12:00:00 AM,18/Mar/2019 12:00:00 AM,1,400,11,3,0,0,146.4974359,-17.79648413
13518,Blue Planet Marine Voyages,27,LAD_23-082a_18,Lady Musgrave Reef (23-082a),23-082a,15/Nov/2019 12:00:00 AM,26/Nov/2019 12:00:00 AM,23/Nov/2019 12:00:00 AM,10,258,5,3,0,0,152.3917529,-23.9031979
13519,Pacific Marine Group,27,JOH_18-075_28,John Brewer Reef (18-075),18-075,03/Jan/2020 12:00:00 AM,13/Jan/2020 12:00:00 AM,08/Jan/2020 12:00:00 AM,5,141,6,3,0,0,147.068742,-18.61394888
13520,Tura,36,TRU_18-027_128,Trunk Reef (18-027),18-027,28/Jan/2020 12:00:00 AM,06/Feb/2020 12:00:00 AM,01/Feb/2020 12:00:00 AM,1,160,2,3,0,0,146.8096376,-18.40015012
13521,Pacific Marine Group,29,KEE_18-079_4,Keeper Reef (18-079),18-079,03/Feb/2020 12:00:00 AM,12/Feb/2020 12:00:00 AM,06/Feb/2020 12:00:00 AM,13,78,9,3,0,0,147.2789054,-18.74953634
13522,Pacific Marine Group,29,KEE_18-079_5,Keeper Reef (18-079),18-079,03/Feb/2020 12:00:00 AM,12/Feb/2020 12:00:00 AM,06/Feb/2020 12:00:00 AM,8,172,11,3,0,0,147.2754115,-18.75313542
13523,Tura,40,TRU_18-027_119,Trunk Reef (18-027),18-027,24/Mar/2020 12:00:00 AM,02/Apr/2020 12:00:00 AM,28/Mar/2020 12:00:00 AM,6,320,2,3,0,0,146.77935,-18.34224927
13524,Pacific Marine Group,33,KEE_18-079_9,Keeper Reef (18-079),18-079,04/Apr/2020 12:00:00 AM,14/Apr/2020 12:00:00 AM,06/Apr/2020 12:00:00 AM,10,188,1,3,0,0,147.2571579,-18.75529652
13525,Pacific Marine Group,33,JOH_18-075_27,John Brewer Reef (18-075),18-075,04/Apr/2020 12:00:00 AM,14/Apr/2020 12:00:00 AM,13/Apr/2020 12:00:00 AM,5,200,6,3,0,0,147.0648325,-18.61486736
13526,Tura,41,FOR_18-043_35,Fore And Aft Reef (18-043),18-043,07/Apr/2020 12:00:00 AM,16/Apr/2020 12:00:00 AM,13/Apr/2020 12:00:00 AM,6,360,10,3,0,0,147.0210044,-18.51434634
13527,Hero,178,MOO_16-071_147,Moore Reef (16-071),16-071,19/May/2020 12:00:00 AM,28/May/2020 12:00:00 AM,23/May/2020 12:00:00 AM,3,240,63,3,0,0,146.2266317,-16.84614522
13528,Hero,180,MOO_16-071_147,Moore Reef (16-071),16-071,16/Jun/2020 12:00:00 AM,25/Jun/2020 12:00:00 AM,20/Jun/2020 12:00:00 AM,6,200,9,3,0,0,146.2266317,-16.84614522
13529,Hero,180,MOO_16-071_154,Moore Reef (16-071),16-071,16/Jun/2020 12:00:00 AM,25/Jun/2020 12:00:00 AM,22/Jun/2020 12:00:00 AM,4,200,14,3,0,0,146.1854528,-16.89009347
13530,Hero,181,MOO_16-071_131,Moore Reef (16-071),16-071,02/Jul/2020 12:00:00 AM,10/Jul/2020 12:00:00 AM,05/Jul/2020 12:00:00 AM,5,320,9,3,0,0,146.2058244,-16.8885723
13531,Hero,181,MOO_16-071_148,Moore Reef (16-071),16-071,02/Jul/2020 12:00:00 AM,10/Jul/2020 12:00:00 AM,07/Jul/2020 12:00:00 AM,6,320,44,3,0,0,146.1878088,-16.88739592
13532,Pacific Marine Group,41,KEE_18-079_5,Keeper Reef (18-079),18-079,06/Aug/2020 12:00:00 AM,16/Aug/2020 12:00:00 AM,08/Aug/2020 12:00:00 AM,8,132,10,3,0,0,147.2754115,-18.75313542
13533,Pacific Marine Group,42,KEE_18-079_17,Keeper Reef (18-079),18-079,22/Aug/2020 12:00:00 AM,27/Aug/2020 12:00:00 AM,22/Aug/2020 12:00:00 AM,11,180,5,3,0,0,147.2561344,-18.75071095
13534,Hero,185,BRA_18-029_52,Bramble Reef (18-029),18-029,18/Aug/2020 12:00:00 AM,27/Aug/2020 12:00:00 AM,25/Aug/2020 12:00:00 AM,1,336,3,3,0,0,146.7343827,-18.40647006
13535,Hero,187,MOO_16-071_154,Moore Reef (16-071),16-071,15/Sep/2020 12:00:00 AM,24/Sep/2020 12:00:00 AM,20/Sep/2020 12:00:00 AM,4,255,5,3,0,0,146.1854528,-16.89009347
13536,Pacific Marine Group,44,KEE_18-079_6,Keeper Reef (18-079),18-079,19/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,21/Sep/2020 12:00:00 AM,7,200,16,3,0,0,147.2712147,-18.75594585
13537,Pacific Marine Group,44,JOH_18-075_28,John Brewer Reef (18-075),18-075,19/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,24/Sep/2020 12:00:00 AM,4,200,5,3,0,0,147.068742,-18.61394888
13538,Pacific Marine Group,44,JOH_18-075_28,John Brewer Reef (18-075),18-075,19/Sep/2020 12:00:00 AM,29/Sep/2020 12:00:00 AM,26/Sep/2020 12:00:00 AM,7,184,3,3,0,0,147.068742,-18.61394888
13539,Pacific Marine Group,45,KEE_18-079_7,Keeper Reef (18-079),18-079,06/Oct/2020 12:00:00 AM,17/Oct/2020 12:00:00 AM,11/Oct/2020 12:00:00 AM,4,188,23,3,0,0,147.2662863,-18.75740779
13540,Pacific Marine Group,46,KEE_18-079_6,Keeper Reef (18-079),18-079,22/Oct/2020 12:00:00 AM,31/Oct/2020 12:00:00 AM,24/Oct/2020 12:00:00 AM,5,204,8,3,0,0,147.2712147,-18.75594585
13541,Pacific Marine Group,46,JOH_18-075_16,John Brewer Reef (18-075),18-075,22/Oct/2020 12:00:00 AM,31/Oct/2020 12:00:00 AM,31/Oct/2020 12:00:00 AM,5,180,5,3,0,0,147.0349147,-18.64162658
13542,Pacific Marine Group,48,KEE_18-079_6,Keeper Reef (18-079),18-079,22/Nov/2020 12:00:00 AM,01/Dec/2020 12:00:00 AM,26/Nov/2020 12:00:00 AM,7,171,3,3,0,0,147.2712147,-18.75594585
13543,Pacific Marine Group,49,JOH_18-075_16,John Brewer Reef (18-075),18-075,07/Dec/2020 12:00:00 AM,16/Dec/2020 12:00:00 AM,15/Dec/2020 12:00:00 AM,4,240,2,3,0,0,147.0349147,-18.64162658
13544,Tura,57,NOR_17-012_8,Normanby-Mabel Reef (17-012),17-012,19/Jan/2021 12:00:00 AM,28/Jan/2021 12:00:00 AM,22/Jan/2021 12:00:00 AM,1,240,5,3,0,0,146.075661,-17.20366242
13545,Tura,57,NOR_17-012_5,Normanby-Mabel Reef (17-012),17-012,19/Jan/2021 12:00:00 AM,28/Jan/2021 12:00:00 AM,23/Jan/2021 12:00:00 AM,1,240,1,3,0,0,146.0772893,-17.21333745
13546,Pacific Marine Group,51,JOH_18-075_24,John Brewer Reef (18-075),18-075,18/Jan/2021 12:00:00 AM,28/Jan/2021 12:00:00 AM,27/Jan/2021 12:00:00 AM,5,236,14,3,0,0,147.0512239,-18.61916488
13547,Pacific Marine Group,51,JOH_18-075_24,John Brewer Reef (18-075),18-075,18/Jan/2021 12:00:00 AM,28/Jan/2021 12:00:00 AM,27/Jan/2021 12:00:00 AM,10,196,7,3,0,0,147.0512239,-18.61916488
13548,Tura,59,ROU_17-013_7,Round-Russell Reef (17-013),17-013,16/Feb/2021 12:00:00 AM,25/Feb/2021 12:00:00 AM,20/Feb/2021 12:00:00 AM,1,220,3,3,0,0,146.0898904,-17.22597515
13549,Venus,106,FAR_17-063a_16,Farquharson Reef (No 1) (17-063a),17-063a,16/Feb/2021 12:00:00 AM,25/Feb/2021 12:00:00 AM,24/Feb/2021 12:00:00 AM,1,200,12,3,0,0,146.4919201,-17.81068045
13550,Pacific Marine Group,53,KEE_18-079_19,Keeper Reef (18-079),18-079,23/Feb/2021 12:00:00 AM,04/Mar/2021 12:00:00 AM,25/Feb/2021 12:00:00 AM,5,236,1,3,0,0,147.2672715,-18.74428486
13551,Venus,107,FAR_17-063a_15,Farquharson Reef (No 1) (17-063a),17-063a,02/Mar/2021 12:00:00 AM,11/Mar/2021 12:00:00 AM,07/Mar/2021 12:00:00 AM,1,263,3,3,0,0,146.4947829,-17.80994766
13552,Hero,198,MOO_16-071_136,Moore Reef (16-071),16-071,16/Mar/2021 12:00:00 AM,25/Mar/2021 12:00:00 AM,20/Mar/2021 12:00:00 AM,5,320,2,3,0,0,146.199775,-16.87749431
13553,Tura,62,FAR_17-063a_30,Farquharson Reef (No 1) (17-063a),17-063a,30/Mar/2021 12:00:00 AM,08/Apr/2021 12:00:00 AM,06/Apr/2021 12:00:00 AM,1,240,4,3,0,0,146.5343322,-17.77947531
13554,Pacific Marine Group,56,KEE_18-079_9,Keeper Reef (18-079),18-079,07/Apr/2021 12:00:00 AM,18/Apr/2021 12:00:00 AM,07/Apr/2021 12:00:00 AM,5,204,3,3,0,0,147.2571579,-18.75529652
13555,Venus,110,BRI_18-024_4,Britomart Reef (18-024),18-024,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,20/Apr/2021 12:00:00 AM,1,240,3,3,0,0,146.6355106,-18.2350032
13556,Hero,203,TRU_18-027_100,Trunk Reef (18-027),18-027,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,29/May/2021 12:00:00 AM,1,200,3,3,0,0,146.8648583,-18.31412211
13557,Pacific Marine Group,60,JOH_18-075_4,John Brewer Reef (18-075),18-075,17/Jun/2021 12:00:00 AM,30/Jun/2021 12:00:00 AM,21/Jun/2021 12:00:00 AM,5,204,14,3,0,0,147.084169,-18.62435903
